     Protons     Neutrons     Experimental BE              Experimental Error            Theory BE                   Theory Error
          73          92  -1320.0793779999999        1.3860000000000001E-002  -1319.7906707263610        2.9119301703230207E-007
          73          93  -1328.4006540000000        2.7888000000000000E-002  -1329.2971860575014        2.8338943248534236E-007
          73          94  -1338.7252550000001        2.7889000000000001E-002  -1339.0576670785504        2.7113134822016794E-007
          73          95  -1346.8393719999999        2.7888000000000000E-002  -1348.1395150621645        2.6278473989851409E-007
          73          96  -1356.8072010000001        2.7885000000000000E-002  -1357.4777746805173        2.5004867766551761E-007
          73          97  -1364.7257880000000        2.7879999999999999E-002  -1366.1480503082489        2.4155899718125146E-007
          73          98  -1374.3797290000000        2.7872999999999998E-002  -1375.0769905112124        2.2877327423680309E-007
          73          99  -1382.0607279999999        2.7864000000000000E-002  -1383.3482387070276        2.2075537307053823E-007
          73         100  -1391.1985400000001        2.8025999999999999E-002  -1391.8802234141508        2.0860864007673851E-007
          73         101  -1398.6141160000000        2.8014000000000001E-002  -1399.7644680365904        2.0196964977678273E-007
          73         102  -1407.3533430000000        2.8000000000000001E-002  -1407.9113512867918        1.9150765817489483E-007
          73         103  -1414.3813880000000        3.0800000000000001E-002  -1415.4201223002101        1.8749058968055599E-007
          73         104  -1422.8018470000000        3.3630000000000001E-003  -1423.1932746700843        1.8013838246086782E-007
          73         105  -1429.8054680000000        9.9999999999999995E-007  -1430.3376336190356        1.8018323397898455E-007
          73         106  -1437.5871830000001        1.4319999999999999E-003  -1437.7479670011924        1.7748505877719040E-007
          73         107  -1444.2340480000000        1.9800000000000000E-003  -1444.5385309109797        1.8274868633191930E-007
          73         108  -1451.8108680000000        1.4480000000000001E-003  -1451.5965217706284        1.8574040267053529E-007
          73         109  -1457.8737639999999        1.4560000000000000E-003  -1458.0434855868939        1.9651915559206252E-007
          73         110  -1464.8079729999999        1.4640000000000000E-003  -1464.7591968051991        2.0523604950691710E-007
          73         111  -1470.4258359999999        2.5943999999999998E-002  -1470.8723544762552        2.2093163199670149E-007
          73         112  -1477.0520680000000        1.4245000000000001E-002  -1477.2554558802051        2.3461674767946693E-007
          73         113  -1482.3367780000001        6.0077999999999999E-002  -1483.0442201774404        2.5425522955448567E-007
          73         114  -1488.6961120000001        5.5912999999999997E-002  -1489.1040078479730        2.7192544003239356E-007
          73         115  -1493.4838159999999        5.4896000000000000E-002  -1494.5774290120635        2.9461212942834806E-007
          73         116  -1499.8574679999999       0.18900000000000000       -1500.3228434549233        3.1541489086955279E-007
          73         117  -1504.5654680000000       0.19000000000000000       -1505.4896267486538        3.4048275811367737E-007
          73         118  -1510.5764680000000       0.38200000000000001       -1510.9292700058088        3.6378203778391869E-007
          73         119  -1515.2234679999999       0.38400000000000001       -1515.7977922479890        3.9077034196437588E-007
          73         120  -1521.1874680000001       0.38600000000000001       -1520.9399440213888        4.1611508922616904E-007
          73         121  -1525.5794679999999       0.58199999999999996       -1525.5182691705934        4.4471002578406552E-007
          74          83  -1228.3998220000001       0.47099999999999997       -1220.7692632599337        3.7392702232660125E-007
          74          84  -1240.4928219999999       0.31600000000000000       -1233.1574032025430        3.6731448890828725E-007
          74          85  -1250.2548220000001       0.31800000000000000       -1244.8081004004775        3.6088366940607036E-007
          74          86  -1262.4043420000000       0.14976000000000000       -1256.6966315263028        3.5403282098473521E-007
          74          87  -1271.7828219999999       0.16100000000000000       -1267.8604155907151        3.4694796975802308E-007
          74          88  -1283.2198240000000        1.7658000000000000E-002  -1279.2654565095831        3.3957900140436326E-007
          74          89  -1292.2000479999999        5.2811999999999998E-002  -1289.9579887913494        3.3164202133690629E-007
          74          90  -1303.5989500000001        9.6760000000000006E-003  -1300.8949498031698        3.2359671893559243E-007
          74          91  -1312.2955420000001        2.4915000000000000E-002  -1311.1312064891622        3.1471937057675484E-007
          74          92  -1323.3938900000001        9.4619999999999999E-003  -1321.6148286383132        3.0594746532318656E-007
          74          93  -1331.6752329999999        1.8203000000000000E-002  -1331.4091383432055        2.9614141023434012E-007
          74          94  -1342.5415660000001        1.3272000000000001E-002  -1341.4535298956428        2.8669635308858720E-007
          74          95  -1350.6375750000000        1.5379000000000000E-002  -1350.8196087857050        2.7607493316725699E-007
          74          96  -1361.0819819999999        1.3259999999999999E-002  -1360.4382793260854        2.6612301339715911E-007
          74          97  -1368.9484869999999        2.7872999999999998E-002  -1369.3892639629100        2.5491932479140797E-007
          74          98  -1379.0309219999999        2.7864000000000000E-002  -1378.5951562919001        2.4476732735610677E-007
          74          99  -1386.7324309999999        2.8025999999999999E-002  -1387.1436343677769        2.3337518946466240E-007
          74         100  -1396.3033660000001        2.8014000000000001E-002  -1395.9491543642378        2.2352288371036355E-007
          74         101  -1403.7804220000000        2.8000000000000001E-002  -1404.1071934862130        2.1256746656517442E-007
          74         102  -1412.8605339999999        2.7983999999999998E-002  -1412.5242380849556        2.0378585590982736E-007
          74         103  -1419.9920170000000        2.7966000000000001E-002  -1420.3034127513465        1.9421740526761419E-007
          74         104  -1428.7685680000000        1.5129999999999999E-002  -1428.3433961745041        1.8762246770954691E-007
          74         105  -1435.7281210000001        1.4499000000000000E-002  -1435.7548130756084        1.8076975763184212E-007
          74         106  -1444.1403820000000        1.4400000000000001E-003  -1443.4286914441707        1.7777436139332007E-007
          74         107  -1450.8094100000001        1.4480000000000001E-003  -1450.4830132080283        1.7517846462355947E-007
          74         108  -1458.8928780000001        7.2800000000000002E-004  -1457.8013076496895        1.7712418702304267E-007
          74         109  -1465.0837480000000        7.3200000000000001E-004  -1464.5087751438380        1.7998795723730971E-007
          74         110  -1472.4949899999999        7.3600000000000000E-004  -1471.4815935038516        1.8751403109864289E-007
          74         111  -1478.2486170000000        7.3999999999999999E-004  -1477.8520467950439        1.9610474403110871E-007
